name,중량,칼로리,탄수화물,당류,지방,단백질,나트륨,source,basis
라떼_달고나 라떼 핫(HOT),100.0,86.0,12.58,10.96,,2.14,48.0,전국통합,100g
라떼_달고나 라떼 아이스(ICED),100.0,64.0,9.56,8.32,,1.57,36.0,전국통합,100g
라떼_달고나 라떼,100.0,46.0,,6.34,,1.27,166.0,전국통합,100g
라떼_달고나 카페 라떼,100.0,69.0,,10.14,,1.39,71.0,전국통합,100g
라떼_달고나 버블 라떼,100.0,69.0,,9.82,,0.26,70.0,전국통합,100g
라떼_단호박 라떼,100.0,59.0,,6.53,,1.59,18.0,전국통합,100g
라떼_녹차 라떼 핫(HOT) (ML),100.0,60.0,9.14,8.46,,2.03,31.0,전국통합,100g
라떼_녹차 라떼 핫(HOT),100.0,68.0,,9.48,,1.69,27.0,전국통합,100g
라떼_녹차 라떼 아이스(ICED) (ML),100.0,44.0,7.04,6.62,,1.27,21.0,전국통합,100g
라떼_녹차 라떼 아이스(ICED) (L),100.0,49.0,7.93,7.4,,1.48,24.0,전국통합,100g
라떼_녹차 라떼 아이스(ICED),100.0,59.0,,8.8,,1.35,20.0,전국통합,100g
라떼_녹차 라떼,100.0,56.0,,6.98,,1.51,23.0,전국통합,100g
라떼_그린티 라떼 핫(HOT) (R),100.0,84.0,,10.59,,3.0,50.0,전국통합,100g
라떼_그린티 라떼 핫(HOT) (L),100.0,97.0,,10.13,,3.3,55.0,전국통합,100g
라떼_그린티 라떼 핫(HOT),100.0,121.0,,1.67,,1.25,18.0,전국통합,100g
라떼_그린티 라떼 아이스(ICED) (R),100.0,52.0,,7.38,,1.58,26.0,전국통합,100g
라떼_그린티 라떼 아이스(ICED) (L),100.0,63.0,,9.33,,1.8,25.0,전국통합,100g
라떼_그린티 라떼 아이스(ICED),100.0,66.0,,2.27,,1.36,23.0,전국통합,100g
라떼_골드 고구마 라떼 핫(HOT),100.0,105.0,,11.51,,2.96,48.0,전국통합,100g
스무디_글라디에이터 스트로베리 바나나 스무디 (L),100.0,68.0,,8.63,,6.43,29.0,전국통합,100g
라떼_말차 라떼 아이스(ICED) (M),100.0,52.0,,7.73,,1.29,19.0,전국통합,100g
라떼_말차 라떼 아이스(ICED) (L),100.0,52.0,,7.28,,1.44,22.0,전국통합,100g
라떼_마스카포네치즈 라떼,100.0,64.0,,5.32,,1.26,36.0,전국통합,100g
라떼_리얼군고구마 라떼,100.0,60.0,,7.77,,1.56,18.0,전국통합,100g
라떼_리얼 초코 핫(HOT),100.0,116.0,,9.32,,2.75,32.0,전국통합,100g
라떼_리얼 초코 아이스(ICED),100.0,104.0,,11.29,,2.28,32.0,전국통합,100g
라떼_딸기쏙쏙 아이스(ICED) (L),100.0,42.0,3.07,2.96,,0.85,13.0,전국통합,100g
라떼_딸기버블 라떼 아이스(ICED),100.0,85.0,,12.01,,1.18,24.0,전국통합,100g
라떼_딸기 라떼 아이스(ICED) (M),100.0,51.0,,8.29,,1.22,13.0,전국통합,100g
라떼_딸기 라떼 아이스(ICED) (L),100.0,58.0,,9.44,,1.33,17.0,전국통합,100g
라떼_딸기 라떼,100.0,45.0,,6.17,,1.28,21.0,전국통합,100g
라떼_딸기 듬뿍 라떼 (XL),100.0,61.0,,8.2,,1.3,21.0,전국통합,100g
라떼_딸기 듬뿍 라떼 (L),100.0,60.0,,7.73,,1.39,23.0,전국통합,100g
라떼_딥초코버블 라떼 핫(HOT),100.0,67.0,,5.08,,2.0,28.0,전국통합,100g
라떼_딥초코버블 라떼 아이스(ICED),100.0,70.0,,5.25,,2.03,28.0,전국통합,100g
라떼_딥초코 라떼 핫(HOT) (ML),100.0,59.0,7.45,6.77,,1.86,40.0,전국통합,100g
라떼_딥초코 라떼 아이스(ICED) (ML),100.0,41.0,5.63,5.07,,1.27,29.0,전국통합,100g
라떼_딥초코 라떼 아이스(ICED) (L),100.0,46.0,6.34,5.6,,1.37,32.0,전국통합,100g
라떼_디카페인 바닐라 크럼블 아이스크림 라떼 아이스(ICED),100.0,92.0,,8.29,,1.59,39.0,전국통합,100g
라떼_더블 초콜릿 라떼 핫(HOT) (R),100.0,112.0,,12.96,,3.94,41.0,전국통합,100g
라떼_더블 초콜릿 라떼 핫(HOT) (L),100.0,105.0,,12.05,,3.81,39.0,전국통합,100g
라떼_달고나밀크,100.0,48.0,,6.93,,1.39,181.0,전국통합,100g
스무디_글라디에이터 스트로베리 바나나 스무디 (R),100.0,68.0,,8.67,,6.55,29.0,전국통합,100g
라떼_밀크티 라떼 아이스(ICED) (R),100.0,27.0,,3.68,,0.86,14.0,전국통합,100g
라떼_밀크티 라떼 아이스(ICED) (L),100.0,27.0,,3.67,,0.87,14.0,전국통합,100g
라떼_민트쿠키 라떼 핫(HOT),100.0,104.0,,11.54,,3.23,74.0,전국통합,100g
라떼_민트쿠키 라떼 아이스(ICED),100.0,108.0,,12.18,,3.38,76.0,전국통합,100g
라떼_민트쵸코 라떼 핫(HOT),100.0,56.0,,5.71,,1.79,28.0,전국통합,100g
라떼_민트쵸코 라떼 아이스(ICED),100.0,31.0,,2.14,,1.36,22.0,전국통합,100g
라떼_민트초코 라떼 핫(HOT) (R),100.0,113.0,,8.32,,2.71,83.0,전국통합,100g
라떼_민트초코 라떼 핫(HOT) (M),100.0,68.0,,8.27,,1.96,42.0,전국통합,100g
라떼_민트초코 라떼 핫(HOT) (L),100.0,113.0,,8.33,,2.7,83.0,전국통합,100g
라떼_민트초코 라떼 아이스(ICED) (R),100.0,78.0,,5.58,,1.4,56.0,전국통합,100g
라떼_민트초코 라떼 아이스(ICED) (M),100.0,56.0,,7.82,,1.24,31.0,전국통합,100g
라떼_민트초코 라떼 아이스(ICED) (L),100.0,78.0,,5.58,,1.4,56.0,전국통합,100g
라떼_미숫가루 라떼 핫(HOT) (M),100.0,60.0,,5.11,,2.18,26.0,전국통합,100g
라떼_미숫가루 라떼 핫(HOT) (L),100.0,58.0,,5.05,,2.14,27.0,전국통합,100g
라떼_미숫가루 라떼 아이스(ICED) (R),100.0,66.0,,6.65,,2.43,52.0,전국통합,100g
라떼_미숫가루 라떼 아이스(ICED) (L),100.0,85.0,,7.78,,2.61,56.0,전국통합,100g
라떼_미숫가루 아이스(ICED) (R),100.0,39.0,,4.4,,1.08,29.0,전국통합,100g
라떼_미숫가루 아이스(ICED) (L),100.0,43.0,,5.56,,1.28,33.0,전국통합,100g
라떼_말차 라떼 핫(HOT) (M),100.0,68.0,,9.0,,2.05,32.0,전국통합,100g
라떼_말차 라떼 핫(HOT) (L),100.0,59.0,,7.81,,1.75,27.0,전국통합,100g
스무디_글라디에이터 스트로베리 바나나 스무디 (S),100.0,69.0,,8.76,,6.5,29.0,전국통합,100g
라떼_옥수수 라떼 아이스(ICED) (L),100.0,49.0,7.72,5.92,,1.48,32.0,전국통합,100g
라떼_오트밀 라떼 핫(HOT),100.0,99.0,11.67,7.27,,3.36,44.0,전국통합,100g
라떼_오트밀 라떼 아이스(ICED),100.0,70.0,8.52,5.13,,2.31,30.0,전국통합,100g
라떼_오미자 라떼,100.0,133.0,,17.81,,2.0,44.0,전국통합,100g
라떼_오레오 크림 초코 라떼 아이스(ICED),100.0,92.0,,7.83,,1.95,68.0,전국통합,100g
라떼_얼그레이 밀크티 라떼 핫(HOT),100.0,70.0,,7.61,,2.54,39.0,전국통합,100g
라떼_약과 오트라떼 핫(HOT),100.0,82.0,,7.78,,0.51,36.0,전국통합,100g
라떼_약과 오트라떼 아이스(ICED),100.0,73.0,,7.28,,0.34,30.0,전국통합,100g
라떼_슬림 망고 라떼 아이스(ICED),100.0,33.0,,3.31,,1.17,10.0,전국통합,100g
라떼_슬림 리얼 생 초코 라떼 아이스(ICED),100.0,31.0,,1.45,,1.96,19.0,전국통합,100g
라떼_슬림 딸기 요거트 라떼 아이스(ICED),100.0,25.0,,2.32,,1.34,15.0,전국통합,100g
라떼_슬림 딸기 라떼 아이스(ICED),100.0,27.0,,2.91,,1.33,11.0,전국통합,100g
라떼_스트로베리 바나나 라떼 아이스(ICED) (ML),100.0,54.0,6.9,5.77,,0.99,16.0,전국통합,100g
라떼_샤이닝 슈가 아이스(ICED) (ML),100.0,44.0,5.49,4.93,,1.13,16.0,전국통합,100g
라떼_샤이닝 슈가 아이스(ICED) (L),100.0,48.0,6.34,5.81,,1.27,18.0,전국통합,100g
라떼_생강 라떼,100.0,132.0,,16.21,,2.14,43.0,전국통합,100g
라떼_브라운샷버블 라떼 핫(HOT),100.0,56.0,,6.0,,1.23,21.0,전국통합,100g
라떼_브라운샷버블 라떼 아이스(ICED),100.0,62.0,,6.6,,1.35,23.0,전국통합,100g
라떼_바닐라 크럼블 아이스크림 라떼 아이스(ICED),100.0,92.0,,8.29,,1.64,39.0,전국통합,100g
라떼_바나나듬뿍 아이스(ICED) (L),100.0,83.0,7.29,5.5,,1.16,16.0,전국통합,100g
라떼_밀크티 버블 라떼,100.0,55.0,,5.89,,1.52,17.0,전국통합,100g
라떼_밀크티 라떼 핫(HOT) (R),100.0,60.0,,6.68,,2.42,40.0,전국통합,100g
라떼_밀크티 라떼 핫(HOT) (L),100.0,60.0,,6.68,,2.4,40.0,전국통합,100g
스무디_글라디에이터 파인애플 망고 스무디 (L),100.0,82.0,,13.2,,5.75,35.0,전국통합,100g
라떼_초코 라떼 아이스(ICED) (M),100.0,50.0,,6.63,,1.29,23.0,전국통합,100g
라떼_초코 라떼,100.0,64.0,,8.5,,1.43,30.0,전국통합,100g
라떼_초코 리얼 라떼 핫(HOT) (XL),100.0,109.0,,13.59,,2.56,57.0,전국통합,100g
라떼_초코 리얼 라떼 핫(HOT) (L),100.0,111.0,,14.8,,2.49,60.0,전국통합,100g
라떼_초코 리얼 라떼 아이스(ICED) (XL),100.0,81.0,,10.65,,1.68,40.0,전국통합,100g
라떼_초코 리얼 라떼 아이스(ICED) (L),100.0,70.0,,9.21,,1.43,35.0,전국통합,100g
라떼_차이 라떼 핫(HOT) (ML),100.0,61.0,9.48,8.29,,2.03,28.0,전국통합,100g
라떼_차이 라떼 아이스(ICED) (ML),100.0,45.0,7.46,6.48,,1.27,19.0,전국통합,100g
라떼_차이 라떼 아이스(ICED) (L),100.0,47.0,7.61,6.66,,1.48,21.0,전국통합,100g
라떼_짱구 초코 라떼 아이스(ICED),100.0,124.0,,15.98,,3.86,49.0,전국통합,100g
라떼_제주말차 라떼 핫(HOT) (XL),100.0,115.0,,12.74,,2.41,44.0,전국통합,100g
라떼_제주말차 라떼 핫(HOT) (L),100.0,117.0,,12.89,,2.44,44.0,전국통합,100g
라떼_제주말차 라떼 아이스(ICED) (XL),100.0,75.0,,8.3,,1.57,28.0,전국통합,100g
라떼_제주말차 라떼 아이스(ICED) (L),100.0,68.0,,7.29,,1.48,27.0,전국통합,100g
라떼_옥수수 크리미 라떼 아이스(ICED),100.0,63.0,8.84,6.92,,1.47,46.0,전국통합,100g
라떼_옥수수 라떼 핫(HOT) (ML),100.0,61.0,9.31,7.28,,2.03,41.0,전국통합,100g
라떼_옥수수 라떼 아이스(ICED) (ML),100.0,45.0,7.18,5.49,,1.27,30.0,전국통합,100g
스무디_글라디에이터 파인애플 망고 스무디 (R),100.0,82.0,,13.11,,5.71,35.0,전국통합,100g
라떼_쿠키크림 라떼 핫(HOT) (M),100.0,84.0,,8.61,,2.27,60.0,전국통합,100g
라떼_쿠키크림 라떼 핫(HOT) (L),100.0,78.0,,8.56,,2.0,55.0,전국통합,100g
라떼_쿠키크림 라떼 아이스(ICED) (M),100.0,72.0,,8.16,,1.54,49.0,전국통합,100g
라떼_쿠키크림 라떼 아이스(ICED) (L),100.0,74.0,,8.54,,1.7,50.0,전국통합,100g
라떼_쿠앤크 라떼 핫(HOT) (ML),100.0,63.0,8.63,6.77,,1.86,39.0,전국통합,100g
라떼_쿠앤크 라떼 아이스(ICED) (ML),100.0,50.0,7.18,5.21,,1.27,30.0,전국통합,100g
라떼_쿠앤크 라떼 아이스(ICED) (L),100.0,54.0,7.82,5.81,,1.48,33.0,전국통합,100g
라떼_치즈군고구마 라떼,100.0,73.0,,8.75,,1.64,25.0,전국통합,100g
라떼_초코 라떼 핫(HOT) (M),100.0,62.0,,7.09,,2.01,34.0,전국통합,100g
스무디_글라디에이터 파인애플 망고 스무디 (S),100.0,82.0,,13.28,,5.93,35.0,전국통합,100g
라떼_쿠키초코라떼 아이스(ICED),100.0,84.0,10.15,7.94,4.01,1.57,63.0,전국통합,100g
라떼_블루베리라떼 아이스(ICED),100.0,91.0,16.58,12.79,2.3,0.81,27.0,전국통합,100g
라떼_민트초코오레오라떼 아이스(ICED),100.0,88.0,9.56,7.99,3.86,1.57,60.0,전국통합,100g
라떼_망고라떼 아이스(ICED),100.0,94.0,17.43,13.42,2.3,0.81,26.0,전국통합,100g
라떼_딸기라떼 아이스(ICED),100.0,71.0,11.17,8.9,2.3,0.88,23.0,전국통합,100g
라떼_더블초코라떼 핫(HOT),100.0,66.0,8.93,6.58,3.23,1.47,29.0,전국통합,100g
라떼_더블초코라떼 아이스(ICED),100.0,62.0,8.32,6.06,3.06,1.34,27.0,전국통합,100g
라떼_곡물라떼 핫(HOT),100.0,82.0,11.25,6.71,2.9,2.55,26.0,전국통합,100g
라떼_곡물라떼 아이스(ICED),100.0,76.0,10.82,6.29,2.56,2.3,21.0,전국통합,100g
라떼_흑임자 라떼 핫(HOT) (ML),100.0,65.0,7.78,6.43,,2.2,53.0,전국통합,100g
라떼_흑임자 라떼 아이스(ICED) (ML),100.0,48.0,5.92,4.93,,1.55,39.0,전국통합,100g
라떼_흑임자 라떼 아이스(ICED) (L),100.0,54.0,6.66,5.5,,1.69,44.0,전국통합,100g
라떼_흑임자 라떼,100.0,121.0,,4.91,,2.6,146.0,전국통합,100g
라떼_흑임자 두유 라떼 핫(HOT),100.0,69.0,6.24,4.08,3.25,3.88,73.0,전국통합,100g
라떼_흑임자 두유 라떼 아이스(ICED),100.0,48.0,4.57,3.07,2.2,2.43,46.0,전국통합,100g
라떼_흑당 버블 라떼 아이스(ICED) (M),100.0,63.0,,6.75,,1.4,23.0,전국통합,100g
라떼_흑당버블 라떼,100.0,67.0,,8.0,,1.31,16.0,전국통합,100g
라떼_흑당고구마 라떼,100.0,65.0,,8.94,,1.37,16.0,전국통합,100g
라떼_호두 라떼,100.0,63.0,,7.79,,1.42,32.0,전국통합,100g
라떼_하동녹차 라떼 핫(HOT),100.0,105.0,,9.23,,3.08,59.0,전국통합,100g
라떼_하동녹차 라떼 아이스(ICED),100.0,117.0,,10.66,,3.38,54.0,전국통합,100g
스무디_꿀 애플망고 스무디 (L),100.0,79.0,,14.25,,0.19,1.0,전국통합,100g
라떼_고구마 라떼,100.0,72.0,,6.39,,1.39,22.0,전국통합,100g
라떼_검은콩 라떼 핫(HOT) (Venti),100.0,52.0,,6.11,,1.67,22.0,전국통합,100g
라떼_검은콩 라떼 핫(HOT) (Tall),100.0,66.0,,7.22,,2.22,33.0,전국통합,100g
라떼_검은콩 라떼 핫(HOT) (Mini Venti),100.0,58.0,,6.84,,1.93,26.0,전국통합,100g
라떼_검은콩 라떼 핫(HOT) (Grande),100.0,61.0,,6.87,,2.08,29.0,전국통합,100g
라떼_검은콩 라떼 아이스(ICED) (Venti),100.0,50.0,,5.97,,1.67,21.0,전국통합,100g
라떼_검은콩 라떼 아이스(ICED) (Tall),100.0,58.0,,6.67,,1.95,28.0,전국통합,100g
라떼_검은콩 라떼 아이스(ICED) (Mini Venti),100.0,55.0,,6.49,,1.75,24.0,전국통합,100g
라떼_검은콩 라떼 아이스(ICED) (Grande),100.0,57.0,,6.46,,1.88,26.0,전국통합,100g
라떼_17곡 라떼 핫(HOT) (ML),100.0,59.0,6.62,3.52,,2.25,24.0,전국통합,100g
라떼_17곡 라떼 아이스(ICED) (ML),100.0,53.0,6.2,2.96,,1.83,20.0,전국통합,100g
라떼_17곡 라떼 아이스(ICED) (L),100.0,55.0,6.5,3.1,,2.0,21.0,전국통합,100g
라떼_12곡물 라떼 핫(HOT) 빅사이즈,100.0,128.0,,11.39,,2.67,45.0,전국통합,100g
라떼_12곡물 라떼 핫(HOT),100.0,137.0,,11.87,,2.78,47.0,전국통합,100g
라떼_12곡물 라떼 아이스(ICED) 빅사이즈,100.0,102.0,,9.93,,1.86,31.0,전국통합,100g
라떼_12곡물 라떼 아이스(ICED),100.0,105.0,,10.04,,1.93,33.0,전국통합,100g
라떼_12곡 라떼 핫(HOT),100.0,76.0,,6.77,,2.86,35.0,전국통합,100g
라떼_12곡 라떼 아이스(ICED),100.0,58.0,,5.31,,2.17,23.0,전국통합,100g
라떼_쿠키초코라떼 핫(HOT),100.0,90.0,10.95,8.66,4.28,1.73,68.0,전국통합,100g
파이/만주_겹겹이딸기파이,100.0,394.0,,20.21,,6.38,298.0,전국통합,100g
파이/만주_호두파이,100.0,380.0,,25.0,,6.0,80.0,전국통합,100g
파이/만주_파이콘,100.0,514.0,,13.2,,6.8,351.0,전국통합,100g
파이/만주_파이만주,100.0,351.0,,25.9,,6.6,149.0,전국통합,100g
파이/만주_클래식애플파이,100.0,313.0,34.67,6.67,18.67,4.0,280.0,전국통합,100g
파이/만주_크림치즈롤파이,100.0,412.0,,11.76,,5.29,471.0,전국통합,100g
파이/만주_연유슈크림애플파이,100.0,332.0,,12.0,,4.0,333.0,전국통합,100g
파이/만주_스틱파이,100.0,476.0,,22.11,,6.32,252.0,전국통합,100g
파이/만주_스노우 화이트 애플 파이,100.0,290.0,,20.95,,3.33,150.0,전국통합,100g
파이/만주_생크림 가득 파이,100.0,358.0,33.9,2.6,22.3,5.4,156.0,전국통합,100g
파이/만주_뽀미파이 애플파이,100.0,347.0,,12.16,,6.76,326.0,전국통합,100g
파이/만주_미니크림치즈파이,100.0,400.0,,15.15,,6.06,348.0,전국통합,100g
파이/만주_미니애플파이,100.0,346.0,,13.51,,5.41,259.0,전국통합,100g
파이/만주_미니딸기필링파이,100.0,397.0,,27.27,,3.03,318.0,전국통합,100g
파이/만주_미니고구마파이,100.0,374.0,,13.16,,7.89,226.0,전국통합,100g
라떼_고구마 라떼 아이스(ICED) (Venti),100.0,46.0,,4.45,,1.53,21.0,전국통합,100g
라떼_고구마 라떼 아이스(ICED) (Tall),100.0,60.0,,5.83,,1.95,28.0,전국통합,100g
라떼_고구마 라떼 아이스(ICED) (Mini Venti),100.0,52.0,,4.91,,1.58,24.0,전국통합,100g
라떼_고구마 라떼 아이스(ICED) (Grande),100.0,56.0,,5.21,,1.88,26.0,전국통합,100g
파이/만주_커스타드애플파이,100.0,341.0,,5.88,,3.53,271.0,전국통합,100g
파이/만주_카라멜애플파이,100.0,346.0,,14.89,,4.26,245.0,전국통합,100g
파이/만주_황금파이만주,100.0,397.0,,22.41,,6.9,259.0,전국통합,100g
파이/만주_이탈리안 에그디쉬,100.0,296.0,,10.35,,7.91,353.0,전국통합,100g
파이/만주_약과 버터바,100.0,432.0,,22.3,,4.05,194.0,전국통합,100g
파이/만주_블루베리 에그디쉬,100.0,264.0,,14.9,,5.54,215.0,전국통합,100g
파이/만주_새콤달콤유자파이,100.0,364.0,,16.82,,5.61,327.0,전국통합,100g
파이/만주_사르르미니리본파이(6개입),100.0,526.0,,11.58,,6.32,295.0,전국통합,100g
파이/만주_사르르미니리본파이(3개입),100.0,521.0,,10.42,,6.25,292.0,전국통합,100g
파이/만주_사르르리본파이,100.0,526.0,,11.58,,6.32,295.0,전국통합,100g
파이/만주_로스팅호두로더고소한호두파이(조각),100.0,400.0,,26.67,,5.0,133.0,전국통합,100g
파이/만주_THE호두파이(조각),100.0,460.0,,28.57,,7.94,286.0,전국통합,100g
파이/만주_진한크림치즈롤파이,100.0,375.0,34.38,12.5,25.0,6.25,406.0,전국통합,100g
파이/만주_알밤파이만주,100.0,400.0,,18.33,,6.67,233.0,전국통합,100g
파이/만주_쌀콩만주,100.0,328.0,63.3,29.1,4.5,8.5,172.0,전국통합,100g
파이/만주_빨미까레 쿠앤크,100.0,403.0,45.0,22.5,21.25,6.25,200.0,전국통합,100g
파이/만주_빨미까레 초코,100.0,455.0,48.75,27.5,25.0,6.25,198.0,전국통합,100g
파이/만주_빨미까레 녹차,100.0,438.0,48.75,25.0,22.5,6.25,203.0,전국통합,100g
파이/만주_링고파이,100.0,345.0,,23.0,,3.0,200.0,전국통합,100g
파이/만주_달콤한딸기롤파이 (5개입),100.0,365.0,50.97,23.23,16.13,3.23,361.0,전국통합,100g
파이/만주_달콤한딸기롤파이 (2개입),100.0,363.0,50.0,22.58,16.13,3.23,355.0,전국통합,100g
파이/만주_달콤한딸기롤파이,100.0,371.0,51.61,22.58,16.13,3.23,355.0,전국통합,100g
파이/만주_다크초콜릿롤,100.0,417.0,41.9,13.7,24.5,7.3,215.0,전국통합,100g
피자_불고기 체다 스타라이트 피자 더블치즈 페퍼로니 엣지 (L),100.0,267.0,23.78,1.93,12.81,12.32,515.0,전국통합,100g
팥빵_딸기버터호두과자(8개입),100.0,334.0,46.0,29.0,10.0,6.0,185.0,전국통합,100g
팥빵_딸기버터호두과자(20개입),100.0,334.0,46.0,29.0,10.0,6.0,185.0,전국통합,100g
팥빵_단팥빵,100.0,314.0,,19.77,,9.3,267.0,전국통합,100g
팥빵_호두통팥,100.0,362.0,42.3,17.9,17.1,9.7,193.0,전국통합,100g
팥빵_팥 페스츄리 붕어빵,100.0,262.0,39.23,16.92,,5.38,238.0,전국통합,100g
팥빵_추억의 팥절미빵,100.0,273.0,40.4,13.13,12.12,9.09,162.0,전국통합,100g
팥빵_소보루단팥빵,100.0,356.0,50.0,18.9,17.9,7.1,155.0,전국통합,100g
팥빵_단팥소보로빵,100.0,386.0,,27.27,,10.0,245.0,전국통합,100g
팥빵_호밀찰보리빵,100.0,332.0,,28.0,,5.5,292.0,전국통합,100g
팥빵_호두단팥빵,100.0,261.0,45.22,16.52,6.09,6.96,174.0,전국통합,100g
팥빵_호두과자,100.0,290.0,,3.5,,7.5,152.0,전국통합,100g
팥빵_호두가오독오독씹히는단팥빵,100.0,407.0,,26.17,,10.28,280.0,전국통합,100g
팥빵_쫀득한 단팥빵,100.0,294.0,,13.1,,6.9,181.0,전국통합,100g
팥빵_우리쌀앙버터브레드 (H),100.0,252.0,,9.66,,3.45,127.0,전국통합,100g
팥빵_완전소중한단팥빵,100.0,307.0,,26.67,,7.41,238.0,전국통합,100g
팥빵_생크림단팥빵,100.0,271.0,,12.4,,6.2,209.0,전국통합,100g
팥빵_생크림 듬뿍이 단팥빵,100.0,280.0,,3.68,,7.37,98.0,전국통합,100g
팥빵_미강빵,100.0,307.0,,30.0,,6.67,157.0,전국통합,100g
팥빵_단팥앙금롤브레드,100.0,330.0,,20.71,,8.93,250.0,전국통합,100g
팥빵_팥팥 붕어빵,100.0,249.0,,28.57,,4.29,220.0,전국통합,100g
팥빵_팥 붕어빵,100.0,287.0,,15.38,,3.85,215.0,전국통합,100g
팥빵_미니붕어빵 통팥,100.0,291.0,,20.0,,6.4,167.0,전국통합,100g
팥빵_팥호두과자(8개입),100.0,280.0,49.0,27.0,7.0,7.0,180.0,전국통합,100g
팥빵_팥호두과자(20개입),100.0,280.0,49.0,27.0,7.0,7.0,180.0,전국통합,100g
팥빵_팥앙버터호두과자(8개입),100.0,320.0,46.5,27.0,11.5,7.0,162.0,전국통합,100g
팥빵_팥앙버터호두과자(20개입),100.0,320.0,46.5,27.0,11.5,7.0,162.0,전국통합,100g
팥빵_팥레몬버터호두과자(8개입),100.0,313.0,46.5,25.5,11.5,6.5,173.0,전국통합,100g
팥빵_팥레몬버터호두과자(20개입),100.0,313.0,46.5,25.5,11.5,6.5,173.0,전국통합,100g
팥빵_팥딸기버터호두과자(8개입),100.0,307.0,47.5,28.0,8.5,6.5,183.0,전국통합,100g
팥빵_팥딸기버터호두과자(20개입),100.0,307.0,47.5,28.0,8.5,6.5,183.0,전국통합,100g
팥빵_연유크림만난단팥빵,100.0,348.0,,21.91,,7.62,238.0,전국통합,100g
팥빵_앙버터호두과자(8개입),100.0,359.0,44.0,27.0,16.0,7.0,144.0,전국통합,100g
팥빵_앙버터호두과자(20개입),100.0,359.0,44.0,27.0,16.0,7.0,144.0,전국통합,100g
팥빵_앙버터레몬버터호두버터(8개입),100.0,353.0,44.0,25.5,16.0,6.5,155.0,전국통합,100g
팥빵_앙버터레몬버터호두버터(20개입),100.0,353.0,44.0,25.5,16.0,6.5,155.0,전국통합,100g
팥빵_앙버터딸기버터호두과자(8개입),100.0,347.0,45.0,28.0,13.0,6.5,165.0,전국통합,100g
팥빵_앙버터딸기버터호두과자(20개입),100.0,347.0,45.0,28.0,13.0,6.5,165.0,전국통합,100g
팥빵_레몬버터호두과자(8개입),100.0,346.0,44.0,24.0,16.0,6.0,165.0,전국통합,100g
팥빵_레몬버터호두과자(20개입),100.0,346.0,44.0,24.0,16.0,6.0,165.0,전국통합,100g
팥빵_레몬버터딸기버터호두과자(8개입),100.0,340.0,45.0,26.5,13.0,6.0,175.0,전국통합,100g
팥빵_레몬버터딸기버터호두과자(20개입),100.0,340.0,45.0,26.5,13.0,6.0,175.0,전국통합,100g
페이스트리_소시지페스트리,100.0,356.0,,4.0,,11.0,687.0,전국통합,100g
페이스트리_소시지 양파 페이스트리,100.0,316.0,,2.5,,10.5,474.0,전국통합,100g
페이스트리_소세지 페스츄리,100.0,314.0,,4.17,,11.67,509.0,전국통합,100g
